id_unico,ano,bases_origem,doi,titulo,resumo_presente,decisao_qualitativa_final,rqs_confirmadas_leitura,rq0_confirmada,rq1_confirmada,rq2_confirmada,rq3_confirmada,rq4_confirmada,rq5_confirmada,tipo_contribuicao_artigo,criterios_identificados_leitura,metodos_decisao_identificados_leitura,contexto_edificacao_identificado_leitura,dimensoes_sustentabilidade_identificadas_leitura,lacuna_ou_limite_identificado_leitura,motivo_decisao,evidencia_curta_do_resumo,nivel_confianca_decisao,necessita_full_text_pontual,motivo_full_text_pontual,asreview_label_compativel,observacao_auditoria
REG_06405,2024,Scopus|WoS,10.1016/j.jobe.2023.108223,Towards achieving a net zero carbon building: A review of key stakeholders and their roles in net zero carbon building whole life cycle,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,energia;vida_util;desempenho_operacional;emissoes_carbono;residuos;informacao_dados,ranking;framework,edificio_generico,ambiental;social;tecnica_operacional;institucional;energia;ciclo_de_vida,"In addition, the study serves as a basis for further research on stakeholders' analysis in net zero carbon building.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The building sector is known to be a major emitter of global greenhouse gases.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06494,2024,Scopus|WoS,10.1080/23744731.2024.2351310,The applications of building information modeling in the life-cycle of green buildings: a comprehensive review,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;energia;seguranca;conforto;vida_util;desempenho_operacional;residuos;informacao_dados,framework;BIM,portfolio_predial;edificio_generico,ambiental;economica;tecnica_operacional;institucional;risco;energia;conforto;seguranca;ciclo_de_vida,"Therefore, this paper reviewed 168 previous studies from the past ten years, conducted an in-depth review and comparison, and provides suggestions for possible future research direction for BIM research.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",BIM contributes novel insights into green building development while posing significant challenges.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06525,2024,Scopus,10.1007/978-981-99-7965-3_23,Application of Circular Economy in Facility Maintenance and Management: Moving Towards a Low Carbon Future,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional,energia;desempenho_operacional;emissoes_carbono;residuos,framework,portfolio_predial;edificio_generico,ambiental;tecnica_operacional;institucional;energia,"© The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The study explores the potential of integrating principles of the circular economy into facility maintenance and management towards sustainable development.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06548,2024,Scopus,10.1007/978-3-031-65321-6_4,Improving Facility Management Performance in Public Higher Education Institution Buildings in Nigeria,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;contexto_publico_universitario;energia_desempenho_operacional,desempenho_operacional;satisfacao_usuario;informacao_dados,framework;machine learning,universidade;edificio_publico;portfolio_predial;campus;edificio_generico,ambiental;tecnica_operacional;institucional,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Studies have shown that effective facility management (FM) is successful is key to sustainable building performance.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06585,2024,Scopus,10.1088/1755-1315/1361/1/012051,Conceptual framework of sustainable interior design (SID) criteria and components to hotel's operational performance effectiveness,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4,sim,sim,sim,nao,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;risco_seguranca_conforto,risco;energia;conforto;desempenho_operacional;agua;informacao_dados;manutenibilidade,framework,hospital;edificio_comercial;portfolio_predial,ambiental;social;tecnica_operacional;institucional;energia;conforto,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","However, issues on the maintenance management of aesthetic performance, service hospitality and awareness on sustainable interiors products are significant concerns in the hotel's performance in operational stage.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06681,2024,Scopus|WoS,10.1590/s1982-21702024000100022,3D spatio-temporal post-occupational maintenance management of high-rise residential building: a case study,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional,desempenho_operacional;informacao_dados;manutenibilidade,decision support;framework;IoT,edificio_residencial;edificio_generico,tecnica_operacional;institucional,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","With the rise of high-rise residential buildings in urban areas, effective maintenance management is increasingly crucial.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06712,2024,Scopus,,INTEGRATING BIM INTO BUILT ASSET MANAGEMENT: A PATHWAY TO ACHIEVE SOCIAL SUSTAINABILITY,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;custo_ciclo_de_vida;risco_seguranca_conforto,custo;risco;seguranca;conforto;informacao_dados,scoring;BIM,portfolio_predial;hospital;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;risco;conforto;seguranca,"The bibliometric analysis and systematic review underscore the need for further research, mapping out existing gaps and suggesting future directions for BIM's potential to enhance social sustainability in asset management.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Building Information Modelling (BIM) has emerged as a critical tool in the construction management industry's shift toward sustainability, enhancing sustainable practices in building asset management by focusing on envir",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06929,2023,Scopus,10.1016/j.energy.2023.129308,Investigation of system optimization and control logic on a solar geothermal hybrid heat pump system based on integral effect test data,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;energia;desempenho_operacional;informacao_dados,fuzzy;optimization;framework;machine learning,edificio_generico,ambiental;economica;tecnica_operacional;energia;ciclo_de_vida,"However, the practical challenges and limitations have resulted in a lack of extensive field trials due to the time and financial constraints associated with conducting field trials.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The solar geothermal hybrid heat pump systems hold great promise for sustainable heating and cooling applications.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06996,2023,Scopus,10.1051/e3sconf/202342901002,A review and bibliometric analysis of utilizing building information modeling (BIM) on effective operation and maintenance (O&M),sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,condicao_fisica;energia;desempenho_operacional;informacao_dados,framework;BIM,portfolio_predial;edificio_generico,ambiental;tecnica_operacional;institucional;energia;ciclo_de_vida,Further research is needed to balance the utilization of BIM for facility management with its application for asset management.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Developments in information technology can facilitate the planning and implementation of sustainable development.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07000,2023,Scopus,,Using BIM to improve communication in sustainable building renovation,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional,emissoes_carbono;informacao_dados,framework;BIM,edificio_residencial;portfolio_predial;edificio_generico,ambiental;social;tecnica_operacional;institucional,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",This study contributes to the reduction of greenhouse gas emissions by addressing private owners to engage them in the sustainable renovation wave initiated by the EU.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07043,2023,Scopus,10.3390/buildings13082024,Net-Zero Energy Consumption Building in China: An Overview of Building-Integrated Photovoltaic Case and Initiative toward Sustainable Future Development,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;energia;desempenho_operacional;emissoes_carbono,optimization;framework,edificio_generico,ambiental;economica;tecnica_operacional;energia;ciclo_de_vida,"The purpose of this study is to review the basic status of the development of building-integrated photovoltaic (BIPV) technologies in China, to identify and analyze the existing problems and challenges, and to propose optimization strategies and methods so as ","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Carbon-neutral strategies have become the focus of international attention, and many countries around the world have adopted building-integrated photovoltaic (BIPV) technologies to achieve low-carbon building operation b",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07061,2023,Scopus|WoS,10.1061/jcemd4.coeng-13154,Development of a Campus Facility Management Operational Framework Using a Modified Delphi Method,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;contexto_publico_universitario;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto;lacuna_para_ies_publicas,custo;risco;desempenho_operacional;informacao_dados;qualidade_servico,scoring;Delphi;framework,campus;hospital;portfolio_predial;universidade,economica;social;tecnica_operacional;institucional;risco,This research adds to the body of knowledge by presenting a systematic operational framework for campus facility management that identifies the underlying factors influencing performance and fills the gaps left by previous studies.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",An effective facility management process is crucial to overall firm performance and is becoming a core competency for organizations seeking to gain a competitive advantage.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07171,2023,Scopus,10.2478/emj-2023-0002,Global trends of the research on COVID-19 risks effect in sustainable facility management fields: a bibliometric analysis,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;risco_seguranca_conforto,risco;informacao_dados,decision support,portfolio_predial;hospital,ambiental;social;tecnica_operacional;institucional;risco,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",This study used bibliometric analysis to investigate global research trends regarding the effect of COVID-19 risks in sustainable facility management fields.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07192,2023,Scopus|WoS,10.1016/j.enbuild.2022.112732,Digital Twin framework for automated fault source detection and prediction for comfort performance evaluation of existing non-residential Norwegian buildings,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;risco_seguranca_conforto,condicao_fisica;energia;conforto;desempenho_operacional;satisfacao_usuario;informacao_dados,optimization;decision support;framework;BIM;digital twin,edificio_residencial;portfolio_predial;edificio_generico,ambiental;social;tecnica_operacional;institucional;energia;conforto,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Numerous buildings fall short of expectations regarding occupant satisfaction, sustainability, or energy efficiency.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07225,2023,Scopus,10.3303/cet23106026,An Embedded Joint Management Body (JMB) in a Comprehensive Life Cycle Cost Analysis Planning Mode in Sustainable Building Project,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;vida_util;desempenho_operacional;residuos;informacao_dados,scoring;life-cycle cost;framework,portfolio_predial;edificio_generico,ambiental;economica;tecnica_operacional;institucional;ciclo_de_vida,This study aims to analyze the cost of involving JMB in the design stage to overcome this design gap.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Sustainable building is devised to diminish the environmental impacts of the project life cycle.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07228,2023,Scopus,10.1080/15623599.2020.1858539,Framework to evaluate quality performance of green building delivery: construction and operational stage,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,energia;conforto;desempenho_operacional;agua;qualidade_servico,framework,hospital;edificio_generico,ambiental;social;tecnica_operacional;institucional;energia;conforto;ciclo_de_vida,Green buildings exhibit underperformance caused by inadequate construction practices and a lack of understanding of the operations and maintenance practices.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Green buildings extend the compliance to sustainability-related aspects to ensure that the energy and water consumption is conserved, promote a healthy indoor environmental quality and reducing the detrimental impacts of",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07235,2023,Scopus,,EXPERT VERIFICATION OF INFORMATION REQUIREMENTS FOR INTEGRATING BUILDING INFORMATION MODELLING WITH OPERATION AND MAINTENANCE,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;vida_util;desempenho_operacional;informacao_dados,life-cycle cost;framework;BIM,edificio_comercial;portfolio_predial;edificio_generico,economica;tecnica_operacional;institucional;ciclo_de_vida,"Despite the successful project delivery for BIM in facilities management, limited investigations have focused on BIM and Operation and Maintenance (O&M) integration.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Despite the successful project delivery for BIM in facilities management, limited investigations have focused on BIM and Operation and Maintenance (O&M) integration.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_07476,2023,Scopus,10.2478/otmcj-2023-0005,Enhancing building maintainability through early supplier involvement in the design process,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;risco;condicao_fisica;desempenho_operacional;satisfacao_usuario;informacao_dados;manutenibilidade,framework,edificio_generico,economica;tecnica_operacional;institucional;ciclo_de_vida,"Consequently, lack of considering maintainability aspects during the design process results in increasing maintenance and operation costs as well as reducing building performance.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Consequently, lack of considering maintainability aspects during the design process results in increasing maintenance and operation costs as well as reducing building performance.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_08015,2022,Scopus,10.1080/13467581.2021.1902333,CIB - UTILITY BASED SYSTEMS FRAMEWORK FOR EXISTING RESIDENTIAL BUILDING,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;condicao_fisica;vida_util;desempenho_operacional;informacao_dados,ranking;life-cycle cost;framework,edificio_residencial;edificio_generico,economica;social;tecnica_operacional;institucional;ciclo_de_vida,"Published by Informa UK Limited, trading as Taylor & Francis Group on behalf of the Architectural Institute of Japan, Architectural Institute of Korea and Architectural Society of China.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The proposed model can be used to evaluate CIB utility theory systems and for life-cycle sustainability assessment (LCSA).,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_08052,2020,Scopus,10.1080/15732479.2019.1652657,Stochastic maintenance models for ceramic claddings,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;condicao_fisica;vida_util;desempenho_operacional;manutenibilidade,decision support;framework,edificio_generico,economica;social;tecnica_operacional;ciclo_de_vida,"© 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Usually, stakeholders intend to find the optimal maintenance strategy, to minimize the economic burden, while simultaneously maximizing the buildings’ performance.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_08528,2025,Crossref,10.56065/pdpyke84,Building Institutional Resilience Through Sustainable Facility Management in South African Vocational Education,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4,sim,sim,sim,nao,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;facility_management;contexto_publico_universitario;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;risco;desempenho_operacional;informacao_dados,framework,universidade;portfolio_predial;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;risco,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",This research aims to examine how sustainable facility management (SFM) practices can contribute to institutional resilience in South African vocational education institutions (SAVEIs).,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_09113,2023,WoS,10.1061/ppscfx.sceng-1131,"Application of Multicriteria Decision-Making Methods to Determine the Appropriate Policy for Maintenance of Buildings in Karaj City, Iran",sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;risco_seguranca_conforto,condicao_fisica;seguranca;desempenho_operacional,AHP;MCDM;fuzzy;ranking;decision support;Delphi;framework,hospital;edificio_generico,social;tecnica_operacional;institucional;risco;seguranca,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The purpose of this article is to identify and prioritize the effective indicators for the building maintenance system and determine the most appropriate strategy for this system using multicriteria decision making metho,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_09127,2023,WoS,10.1002/cepa.2183,Key Performance Indicators for Building Assessment. A case study on an R/C Building in Greece,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,risco;seguranca;vida_util;desempenho_operacional;informacao_dados,decision support,edificio_generico,tecnica_operacional;institucional;risco;seguranca;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","These performance indicators should cover all aspects of a building's life cycle including safety, operability and sustainability.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_09169,2023,WoS,10.5281/zenodo.10442276,"Prioritizing Heritage Building Maintenance: A Fuzzy Model Approach for Arc De Bera, Spain",sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,risco;condicao_fisica;vida_util;desempenho_operacional,fuzzy;ranking;scoring;framework;machine learning,patrimonio_historico;edificio_generico,ambiental;social;tecnica_operacional;institucional;risco;ciclo_de_vida,"The ""Art-Risk 3.0"" research project has developed a new tool to address the challenges faced in maintaining and preserving cultural heritage.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","This tool aims to evaluate the functional operational age and life cycle of heritage buildings in the Arc de Bera area in Tarragona, Catalonia, Spain, with the goal of promoting preventive conservation through a multidis",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_09290,2017,WoS,10.18820/24150487/as24i2.4,Stakeholders' perception of critical success factors for sustainable facilities management practice in universities in sub-Saharan Africa,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;contexto_publico_universitario;risco_seguranca_conforto,risco;satisfacao_usuario;informacao_dados;qualidade_servico,scoring,universidade;portfolio_predial;campus,ambiental;social;institucional,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The development of an optimal sustainable facilities management (SFM) strategy for university-built assets in sub-Saharan Africa (SSA) is desired.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_09503,2012,WoS,10.1016/j.sbspro.2012.11.178,Developing post occupancy evaluation sustainability assessment framework for retrofitting commercial office buildings: A proposal,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,desempenho_operacional,scoring;framework,edificio_comercial;portfolio_predial;edificio_generico,ambiental;social;tecnica_operacional;institucional;conforto;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Developing a new assessment tool in the area of sustainable development requires a strategic methodology for a cohesive and logical framework incorporating relevant theory and practical experience.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
