id_unico,ano,bases_origem,doi,titulo,resumo,palavras_chave,tipo_aplicacao,dados_utilizados,resultado_principal,lacuna_identificada,resumo_suficiente_para_extracao,estrato_uso_resumo,entra_sintese_analitica_forte,entra_mapeamento_descritivo,justificativa_reavaliacao_resumo
REG_00473,2017,Scopus,10.1016/j.scs.2016.12.001,Improving sustainable office building operation by using historical data and linear models to predict energy usage,"Offices and retail outlets represent the most intensive energy consumers in the non-residential building sector and have been estimated to account for more than 50% of a building's energy usage. Accurate predictions of office building energy usage can provide potential energy savings and significantly enhance the efficient energy management of office buildings. This paper proposes a method that applies multiple linear regression (MLR) and artificial neural network (ANN) models to predict energy consumption based on weather conditions and occupancy; thus, enabling a comparison of the use of these two types of modelling methods. In this study, four models of office sites at research institutions in different New Zealand regions were developed to investigate the ability of simple models to reduce margins of error in energy auditing projects. The models were developed based on the monthly average outside temperature and the number of full-time employees (FTEs). A comparison of the actual and predicted energy usage revealed that the models can predict energy usage within an acceptable error range. The results also demonstrated that each building should be investigated as an individual unit. © 2016",Artificial neural network; Energy auditing; Energy modelling; Energy saving; Linear regression model; Office buildings,nao_classificavel_pelo_resumo,dados_historicos_ou_registros_de_manutencao,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=8
REG_07226,2023,Scopus,,"15th Built Environment Conference, 2021","The proceedings contain 37 papers. The special focus in this conference is on Built Environment. The topics include: Challenges to Project Delivery in the Dynamic Human Settlement Environment in South Africa; digitalization of the South African Construction Industry: A Potential for Further Future Research; functionality and Mechanical Properties of Steel Fibre Reinforced Concrete in Stemming Building Collapses in Nigeria; challenges Facing Supply Chain Management on Time Delivery of Construction Projects in Tanzania; construction Organisation’s Planning and Implementation: The Case Between Conceptualization and Implementation Teams; investigating the Effects of Gentrification in the Creation of Socially Sustainable Urban Precincts: A Case Study of Bo-Kaap, Cape Town, South Africa; factors Influencing Successful Completion of Property Development Projects in Gqeberha, South African; lean Thinking as an Approach for Improving Client Communication During the Design Process; a Bespoke Approach for Relating Building and Infrastructure Poor Performance to Inadequate Maintenance Management Policy Systems; influencing Building and Infrastructure Poor Performance to Inadequate Maintenance Budget and Funding; stakeholder Participation Trends in the South African Green Building Industry: 2016–2018 Perspectives; A Review of Barriers to the Adoption of Smart Building Concepts (SBCs) in Developing Countries; critical Factors Influencing Energy Use Behaviour of Building Occupants: A Literature Review; The Challenges with Developing and Applying Knowledge, Skills and Competences (KSC) in the Nigerian Engineering and Construction Industry (NECI); a Study on Knowledge, Attitudes and Commitment of Managers Within Construction Firms Towards the Recent Construction Health and Safety Legislation Changes; the Effective Implementation of the Framework for Infrastructure Delivery and Procurement Management.",,revisao_sistematica_ou_bibliometrica,nao_informado_no_resumo,nao_informado_no_resumo,"The topics include: Challenges to Project Delivery in the Dynamic Human Settlement Environment in South Africa; digitalization of the South African Construction Industry: A Potential for Further Future Research; functionality and Mechanical Properties of Steel Fibre Reinforced Concrete in Stemming Building Collapses in Nigeria; challenges Facing Supply Chain Management on Time Delivery of Construction Projects in Tanzania; construction Organisation’s Planning and Implementation: The Case Between Conceptualization and Implementation Teams; investigating the Effects of Gentrification in the Creation of Socially Sustainable Urban Precincts: A Case Study of Bo-Kaap, Cape Town, South Africa; factors Influencing Successful Completion of Property Development Projects in Gqeberha, South African; lean Thinking as an Approach for Improving Client Communication During the Design Process; a Bespoke Approach for Relating Building and Infrastructure Poor Performance to Inadequate Maintenance Management Policy Systems; influencing Building and Infrastructure Poor Performance to Inadequate Maintenance Budget and Funding; stakeholder Participation Trends in the South African Green Building Industry: 2016–2018 Perspectives; A Review of Barriers to the Adoption of Smart Building Concepts (SBCs) in Developing Countries; critical Factors Influencing Energy Use Behaviour of Building Occupants: A Literature Review; The Challenges with Developing and Applying Knowledge, Skills and Competences (KSC) in the Nigerian Engineering and Construction Industry (NECI); a Study on Knowledge, Attitudes and Commitment of Managers Within Construction Firms Towards the Recent Construction Health and Safety Legislation Changes; the Effective Implementation of the Framework for Infrastructure Delivery and Procurement Management.",sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=9
REG_08070,2019,Scopus,10.1016/j.jobe.2019.100793,Holistic assessment of existing buildings: Indian context,"Greener buildings, condition assessment and structural damage during hazards are contemporary issues related to building performance. The increasing complexities of change of usage, deterioration with time and comfort levels have necessitated assessment of the existing building stock. In spite of ample knowledge in the field, there is often a lack of relevant data and large uncertainty is implicit in the current detailed procedures that may address only one of the issues at a time. Considering the huge existing building stock of varying typologies, vulnerability of this large population to multi-hazard scenarios and adverse environmental impacts on buildings, there is a dire need to address multi-hazard structural safety and green performance of buildings. An integrated expert opinion based model is formulated in this paper to appraise the base level performance of buildings. India specific building typologies and standards were used to frame the criteria of assessment. Data were obtained from Indian professionals in the Architecture, Engineering and Construction (AEC)industry and academia. Fuzzy TOPSIS has been employed to decide on the weighting of each criterion and thus rank buildings based on expert opinions. This tool can have wide use for municipal corporations, building insurance companies and local governments. © 2019 Elsevier Ltd",Existing building holistic assessment; Fuzzy TOPSIS; Green building; Hazard resilience; India; Sustainability,nao_classificavel_pelo_resumo,dados_de_questionario_ou_entrevista,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=8
REG_02255,2010,Scopus,,Sensitivity analysis of facilities life cycle costs,"Life cycle cost analysis of the constructed facilities provides insight into the planning, design, construction, operation, maintenance and disposal costs of the facilities. By applying this method during the early design phase it is possible to reduce maintenance and operating costs, plan future costs of ownership and prevent or reduce the impact of business interruption due to the maintenance and functional usability. The results of the life cycle cost analysis of facilities depend considerably on the period of life cycle cost analysis and the applied discount rate once net present values are populated. This paper presents life cycle costs case study analysis of the public facility for two different analysis periods, one of 30 and another of 50 years. Facility life cycle costs for both analyzed periods have been discounted to net present value using five different discount rate factors. Predicted construction costs are calculated based on Croatian construction standards, and operation and maintenance costs are based on analysis of historical data of similar constructed facilitiesin Croatia.",Facilities life cycle costs; Facility management; Sensitivity analysis,estudo_de_caso,dados_historicos_ou_registros_de_manutencao,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=9
REG_03910,2020,Scopus,10.1007/978-981-13-9528-4_99,Towards Zero Emission Residential Buildings (ZEBs) in a Humid Subtropical Climate. Analysis Emissions from Energy Use and Embodied Emissions from Materials in Referential Locations According to Obligatory Residential Energy Codes and Using Generic LCA Data Sources,"The primary objective of this paper is to investigate whether is it possible to achieve a zero greenhouse gas emission residential building (ZEB) operating in a humid subtropical climate. Sydney, Atlanta, Shanghai and New Delhi, recognised as main regional policymaker centres, were included in the scope of analysis as referential locations. Calculations of annual energy consumption, embodied emissions from production (A1-A3) and replacement (B4) of construction materials, as well as on-site renewable energy production, were performed on the basis of mandatory energy standards, building performance simulations and generic, process-based life cycle data. All calculations were based on a single-family building model with timber construction. All building’s thermal energy demands are provided by electrical air-to-water heat pump with a backup from an electric coil heater. Additionally, the roof-mounted photovoltaic system is used specifically to reduce GHG emission from building operation and materials. The preliminary results of this study show that zero emission ambition level for residential building is obtained in Sydney and Atlanta, where mandatory energy codes enforced high standards of building energy performance. The paper presents and discusses the results of the environmental impact for a model residential building in each of the specific humid subtropical climate locations. Additionally, general adjustments of the energy codes requirements that could enable higher ZEB ambitions are proposed. © 2020, Springer Nature Singapore Pte Ltd.",Energy policy; Humid subtropical climate; Zero emission residential building,simulacao_ou_modelagem_computacional,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=8
REG_02809,2022,Scopus,10.54941/ahfe1002338,A Comparison of Physical Environmental Design/Assessment Methods in Elderly Care Facilities Between UK and China,"This study presented a comparative analysis of design/assessment methods of elderly care facility between UK and China, including eleven British instruments and three Chinese instruments, which were achieved using a systematic review. Two typical assessment methods were chosen to conduct a cross-country comparison, such as EVOLVE (UK) and CASCO (China). Compared with the British instrument, the Chinese method focused on the facility management; there was a clear lack of practical strategies for planning and assessing environmental performances. It is necessary to carry on more studies to develop reliable and valid assessment methods in Chinese elderly care facilities. © 2022. Published by AHFE.",Crosscountry comparison; Design/assessment methods; Elderly care facilities; Physical environment; UK and China,revisao_sistematica_ou_bibliometrica,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=8
REG_00415,2017,Scopus|WoS,10.1061/(asce)co.1943-7862.0001348,AHP-ANP-Fuzzy Integral Integrated Network for Evaluating Performance of Innovative Business Models for Sustainable Building,"Sustainable building (SB) has emerged as an innovative approach to minimizing the resource consumption of buildings. To promote the market uptake of SB, innovative business models (BMs) are needed. However, the adoption of innovative BMs for SB is inhibited by the lack of consistent evaluation of SB's business value and structured selection of appropriate BMs. This paper aims to develop a novel model for evaluating the performance of innovative BMs for SB, and assist SB stakeholders in selecting the most appropriate BM and accelerating the delivery of SB. The research was carried out with the performance evaluation of innovative BMs for SB drawn on academic research and practices internationally. Eight key performance criteria and 33 indicators of BMs for SB were identified through a literature review and a questionnaire survey with 31 stakeholders. The interdependencies among the criteria were also examined through a focus group meeting, which, together with the weights of the criteria, were quantified through six expert interviews with representative stakeholders using integrated analytic hierarchy process (AHP) and analytical network process (ANP) methods. After that, the impacts of the interdependencies on the weights and ultimately on the derived final evaluation scores of BM alternatives were modeled using the nonadditive fuzzy integral method as the information aggregation operator. Four innovative BM alternatives for SB originally developed from real-life international cases from Australia, Singapore, Japan, and the United Kingdom were selected for evaluation using the developed model. The results showed that extended operation and maintenance service was the optimal innovative BM type for developers to deliver SB among the alternatives. This research contributes to a better understanding of BM innovations for SB, and the developed AHP-ANP-fuzzy integral integrated network provides stakeholders a consolidated model for the synthetic evaluation of innovative BMs for SB. (C) 2017 American Society of Civil Engineers.",Analytic hierarchy process (AHP); Analytical network process (ANP); Fuzzy integral; Innovative business model; Performance evaluation; Sustainable building; Sustainable construction; Innovative business model Performance evaluation Sustainable building Analytical network process (ANP) Analytic hierarchy process (AHP) Fuzzy integral Sustainable construction DECISION-MAKING SYSTEM LOGISTICS PRODUCT PROJECT CHINA,revisao_sistematica_ou_bibliometrica,dados_de_questionario_ou_entrevista,The results showed that extended operation and maintenance service was the optimal innovative BM type for developers to deliver SB among the alternatives.,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=10
REG_06585,2024,Scopus,10.1088/1755-1315/1361/1/012051,Conceptual framework of sustainable interior design (SID) criteria and components to hotel's operational performance effectiveness,"Maintaining the hotel's operational stage and its tangible value is significant for hotel industry as the industry relies on customer satisfaction towards the service. Since the hotel industry services are vary and complex, it is crucial to recognize the contextual characteristics and understand the surrounding environment of operations through its performance effectiveness during its operational. However, issues on the maintenance management of aesthetic performance, service hospitality and awareness on sustainable interiors products are significant concerns in the hotel's performance in operational stage. Hence, this paper aims to develop a conceptual framework consisting of the sustainable interior design (SID) criteria and components that relates to hotel's operational performance effectiveness. A semi-structured interview was carried out in this study involving 18 experts comprises of interior designers', architects, and maintenance managers of green certified hotels. The data is analysed using ATLAS.ti9© qualitative software. The findings revealed that there are eight (8) sustainable interior design (SID) components consists of biophilic, energy efficiency, water consumption, health and social flexibility, environmental comfort, ergonomics, green awareness as well as sustainable site planning and management. It was found that there are 37 SID components sub-divided from the criteria which relates to the hotel's performance effectiveness. This study is significant for the hoteliers in identifying critical elements contributed to the successful performance by integrating facilities management to the SID. © Published under licence by IOP Publishing Ltd.",,proposta_de_framework_ou_modelo,dados_de_questionario_ou_entrevista,"The findings revealed that there are eight (8) sustainable interior design (SID) components consists of biophilic, energy efficiency, water consumption, health and social flexibility, environmental comfort, ergonomics, green awareness as well as sustainable site planning and management.",nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=10
REG_08109,2017,Scopus,10.1007/s13349-017-0239-2,Condition assessment of heritage timber buildings in operational environments,"Due to changing environments and aging, the structural resistance of the heritage buildings has been reduced significantly. It has become crucial to monitor and protect the architectural heritage buildings. The objective of this research is to monitor and assess the performance of the heritage Tibetan timber building in operational environments. A three-storey corridor part of the typical heritage building was chosen in the study. A long-term monitoring system was installed in the building to collect the structural response and temperature. Detailed finite element model was built based on site investigation and existing documents, and updated based on the temperature-based response sensitivity using the field-monitoring data. The updated model was further evaluated using the static and dynamic analysis for condition assessment of the building in operational environments. The results show that the updated model is effective and accurate to predict the structural behaviour of the building in operational environments. Based on temperature-based response sensitivity, it is capable of tracking structure performance throughout the life-cycle allowing for condition-based maintenance and structural protection. © 2017, Springer-Verlag GmbH Germany.",Condition assessment; Historic buildings; Response sensitivity; Temperature,nao_classificavel_pelo_resumo,dados_de_sensores_ou_iot,The results show that the updated model is effective and accurate to predict the structural behaviour of the building in operational environments.,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=9
REG_06307,2024,Scopus|WoS,10.1177/01436244241239290,Empowering smart cities with digital twins of buildings: Applications and implementation considerations of data-driven energy modelling in building management,"Smart buildings and cities are rapidly emerging as solutions to address the challenges of efficiency, urbanisation, and sustainability in the sector. The study proposes deploying data-driven digital twins for smart buildings by utilising the available building’s technology and IT infrastructure to complement and augment existing functions. The digital twin will consist of a core data-driven energy model and a 2D visual representation of the building’s systems, with the potential for future evolution into a 3D model. This study aims to present a preliminary investigation into the idea of data-driven digital twins in building management towards enhancing the operations of smart buildings and empowering the concept of smart cities. It is demonstrated on a building on the campus of Qatar University. With an emphasis on the air conditioning systems of the building, considering their substantial contribution to overall energy consumption, the study maintains an open approach to also encompass other energy systems within the buildings, and presents a comparative evaluation between simulation-based and data-driven modelling on the case study, as well as an exploration of various machine learning algorithms that can be used. Furthermore, exploring essential smart applications of the building’s data-driven digital twin. Practical Application: The study provides a comprehensive exploration of the practical aspects of deploying data-driven digital twins for smart buildings, addressing challenges related to data collection, model development, integration with building infrastructure, and potential limitations. The paper aims to advance the field of facility management and promote smart and sustainable practices in building operations. By contributing to the existing knowledge in facility services and management, our study offers practical guidance towards optimising building performance, reducing energy consumption, and fostering sustainable urban development. © The Author(s) 2024.",Building energy modelling; building information modelling; data-driven models; machine learning; practical deployment; smart building; smart cities; Building energy modelling building information modelling smart cities smart building data-driven models machine learning practical deployment,estudo_de_caso,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=8
REG_02808,2022,Scopus,10.1155/2022/1901201,BIM Model Management for BIM-Based Facility Management in Buildings,"Building information modeling (BIM) has recently gained popularity in the architecture, engineering, and construction industry. Specifically, BIM has been applied in facilities management (FM). However, FM-integrated BIM and MM-integrated BIM are likely to fail when BIM-FM models are not effectively updated or maintained. Thus, it is critical to focus on the management of BIM-FM models during the operation stage of buildings. While several researchers have examined BIM applications and system developments in the context of FM, there is a dearth of research on BIM management, particularly in the operation stage of sustainable buildings. Thus, an approach for BIM-FM models management is herein proposed for building projects. A BIM-FM models management (BFMM) system for owners during the operation stage was developed to ensure effective implementation for the management of BIM-FM models. Using a building in Taiwan as a case study, this study discussed and evaluated the effectiveness of the proposed BFMM system. The results reveal that the BFMM system significantly increases the efficiency of BIM-FM model management. The results of this study can provide a useful reference for those interested in adopting BIM to manage building project facilities. This study concludes by presenting the advantages and limitations of BIM-FM models as well as suggestions for future applications. © 2022 Yu Cheng Lin et al.",,estudo_de_caso,nao_informado_no_resumo,The results reveal that the BFMM system significantly increases the efficiency of BIM-FM model management.,nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=9
REG_00058,2018,Scopus|WoS,10.1016/j.jobe.2018.06.006,Indicators for quantifying environmental building performance: A systematic literature review,"Buildings as products are complex structures with a long service life compared to most other products and they induce considerable environmental impacts throughout their life cycle. The Environmental Building Performance (EBP) depends on attributes like building design, selection of building materials, building location, as well as operation and maintenance. This article provides the accumulated scientific knowledge on how to quantify EBP by a systematic literature review. Such knowledge is valuable for decision-makers and facilities managers in the process of implementing an environmental strategy and focusing on improving EBP. The review includes 69 articles that cover three research topics relating to EBP: I) indicator categories, II) building types and III) assessment methods. The results show that the environmental impacts are higher for non-residential buildings, and that the building use stage has significantly higher environmental impacts than the other stages. Relating to that, the article identifies eight main categories for quantifying EBP and discusses two methods for assessing EBP. © 2018 Elsevier Ltd",Building performance; Energy; Environmental performance; Facilities management; Life cycle assessment; Building performance Environmental performance Energy Facilities management Life cycle assessment LIFE-CYCLE ASSESSMENT TARGET VALUE DESIGN RESIDENTIAL BUILDINGS SUSTAINABILITY ASSESSMENT BUILT ENVIRONMENT ASSESSMENT LCA ENERGY IMPACTS SECTOR SELECTION,revisao_sistematica_ou_bibliometrica,nao_informado_no_resumo,"The results show that the environmental impacts are higher for non-residential buildings, and that the building use stage has significantly higher environmental impacts than the other stages.",nao_identificavel_pelo_resumo,sim,A_nucleo_forte,TRUE,TRUE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=FALSE; resumo_suficiente=sim; pontos=9
